1000;0.15;Optimal;[2026.0, 1953.0, 2933.0, 0.0, 1492.0, 0.0, 1506.0, 0.0, 2715.0, 0.0, 2102.0, 0.0, 0.0, 0.0];[8107.546, 12432.424, 15542.977, 13999.823, 15754.621, 15205.474, 17519.382, 15530.268, 18005.295, 14774.79, 16136.933, 14303.651, 13128.347, 13786.659];27.735041287;0;239954.63390931144
1000;0.25;Optimal;[1952.0, 1898.0, 2872.0, 0.0, 1452.0, 0.0, 1488.0, 0.0, 2667.0, 0.0, 2075.0, 0.0, 0.0, 0.0];[7541.155, 11546.082, 14546.966, 12972.152, 14681.991, 14114.377, 16383.746, 14387.319, 16847.504, 13632.945, 15013.689, 13220.51, 12092.135, 12931.472];108.559103075;0;225316.5037611164
1000;0.35;Optimal;[1894.0, 1849.0, 2827.0, 0.0, 1420.0, 0.0, 1472.0, 0.0, 2657.0, 0.0, 2039.0, 0.0, 0.0, 0.0];[7151.07, 10938.216, 13874.499, 12280.695, 13956.829, 13368.789, 15605.529, 13625.538, 16080.086, 12892.112, 14251.648, 12502.534, 11382.402, 12175.158];375.241605198;0;215241.64960770123
1000;0.55;Optimal;[1794.0, 1792.0, 2767.0, 0.0, 1379.0, 0.0, 1472.0, 0.0, 2624.0, 0.0, 2001.0, 0.0, 0.0, 0.0];[6458.643, 9866.89, 12689.309, 11057.102, 12642.214, 12035.712, 14211.27, 12232.368, 14672.736, 11514.439, 12872.114, 11185.011, 10053.636, 10881.999];1067.532870564;0;197202.08263098774
1000;0.75;Optimal;[1716.0, 1740.0, 2714.0, 0.0, 1340.0, 0.0, 1448.0, 0.0, 2606.0, 0.0, 1973.0, 0.0, 0.0, 0.0];[5888.782, 8986.016, 11729.884, 10051.008, 11546.056, 10924.368, 13035.87, 11069.235, 13495.956, 10352.092, 11706.985, 10062.017, 8949.629, 9772.14];3490.960850677;0;182107.5803068622
1000;0.85;Optimal;[1674.0, 1714.0, 2686.0, 0.0, 1319.0, 0.0, 1432.0, 0.0, 2591.0, 0.0, 1950.0, 0.0, 0.0, 0.0];[5598.759, 8536.32, 11234.504, 9534.783, 10986.251, 10358.173, 12421.595, 10462.563, 12868.493, 9744.343, 11075.728, 9445.664, 8325.281, 9118.433];8792.972255562;0;174077.8698706727
1000;0.95;Optimal;[1621.0, 1679.0, 2658.0, 0.0, 1295.0, 0.0, 1416.0, 0.0, 2566.0, 0.0, 1909.0, 0.0, 0.0, 0.0];[5200.145, 7914.321, 10555.103, 8813.645, 10199.714, 9548.434, 11546.251, 9581.259, 11942.224, 8837.581, 10108.114, 8475.948, 7321.731, 7985.711];8008.980184231;0;162174.11877348542
1000;0.99;Optimal;[1592.0, 1661.0, 2643.0, 0.0, 1283.0, 0.0, 1408.0, 0.0, 2550.0, 0.0, 1877.0, 0.0, 0.0, 0.0];[4984.932, 7576.963, 10185.131, 8419.889, 9771.129, 9106.556, 11065.729, 9094.204, 11422.955, 8326.018, 9543.118, 7898.502, 6709.772, 7257.7];5342.744802109;0;155376.5697891774
